batch_id,timestamp,machine_id,temperature_C,pressure_bar,raw_material_kg,batch_size_kg,reaction_rate_constant,reaction_time_min,machine_runtime_min,downtime_min,cycle_time_min,conversion_percent,production_kg,defective_kg,good_production_kg,yield_percent,energy_kWh,energy_cost,total_cost,cost_per_good_kg,throughput_kg_hr,maintenance_event
6810,2026-07-22 10:00:00,M04,74.47,4.806,1114.39,1098.83,0.004677,114.27,133.13,16.82,149.95,55.0,604.36,14.1,590.26,52.97,709.08,92.18,2786.19,4.72,236.18,No
6811,2026-07-22 12:00:00,M01,69.99,3.877,988.16,986.2,0.003867,155.8,173.49,8.08,181.57,55.0,542.41,6.83,535.57,54.2,874.46,113.68,2649.47,4.947,176.98,No
6812,2026-07-22 14:00:00,M02,68.31,4.216,882.2,855.47,0.003685,152.46,162.38,17.9,180.29,55.0,470.51,11.3,459.21,52.05,839.83,109.18,2238.62,4.875,152.83,No
6813,2026-07-22 16:00:00,M02,74.99,3.855,918.22,901.28,0.004607,99.28,109.89,25.26,135.16,55.0,495.71,13.28,482.43,52.54,621.63,80.81,2301.07,4.77,214.16,No
6814,2026-07-22 18:00:00,M01,75.23,4.308,924.44,906.85,0.004719,100.07,117.6,17.16,134.75,55.0,498.77,11.45,487.32,52.72,623.97,81.12,2438.38,5.004,216.98,No
6815,2026-07-22 20:00:00,M03,69.21,4.348,958.76,947.22,0.003823,151.01,166.78,65.0,231.78,55.0,520.97,10.23,510.75,53.27,829.06,107.78,2488.03,4.871,132.21,Yes
6816,2026-07-22 22:00:00,M01,68.74,4.632,932.84,921.79,0.003796,152.74,170.82,18.35,189.17,55.0,506.98,11.33,495.66,53.13,838.44,109.0,2464.14,4.971,157.21,No
6817,2026-07-23 00:00:00,M04,70.99,4.791,1092.62,1083.27,0.004137,137.56,159.63,18.95,178.58,55.0,595.8,10.49,585.32,53.57,795.78,103.45,2727.2,4.659,196.66,No
6818,2026-07-23 02:00:00,M01,68.96,4.51,975.09,982.66,0.003811,139.44,154.35,3.82,158.18,55.0,540.46,12.45,528.01,54.15,771.96,100.35,2548.8,4.827,200.29,No
6819,2026-07-23 04:00:00,M01,80.39,3.813,1113.5,1085.17,0.00553,113.3,125.0,6.24,131.24,55.0,596.84,17.54,579.3,52.02,730.15,94.92,2753.17,4.753,264.85,No
6820,2026-07-23 06:00:00,M05,73.74,3.592,898.27,874.82,0.004369,136.15,148.95,2.09,151.05,55.0,481.15,8.09,473.06,52.66,803.96,104.52,2206.11,4.663,187.91,No
6821,2026-07-23 08:00:00,M04,72.08,4.434,968.2,956.55,0.004246,139.49,153.55,27.43,180.99,55.0,526.1,12.99,513.12,53.0,816.34,106.12,2585.84,5.039,170.11,No
6822,2026-07-23 10:00:00,M05,66.87,4.875,1009.38,1011.84,0.003578,166.29,179.73,4.12,183.85,55.0,556.51,12.96,543.55,53.85,892.42,116.01,2540.55,4.674,177.39,No
6823,2026-07-23 12:00:00,M03,76.06,4.189,1072.96,1038.04,0.004837,142.18,160.36,5.0,165.35,55.0,570.92,10.25,560.67,52.25,866.82,112.69,2626.98,4.685,203.45,No
6824,2026-07-23 14:00:00,M01,68.64,3.513,1102.93,1090.77,0.003636,134.63,158.79,8.52,167.31,55.0,599.92,6.08,593.85,53.84,736.75,95.78,2692.3,4.534,212.97,No
6825,2026-07-23 16:00:00,M03,68.41,5.138,951.55,934.98,0.003817,140.2,160.66,7.71,168.37,55.0,514.24,11.22,503.02,52.86,775.39,100.8,2459.03,4.889,179.25,No
6826,2026-07-23 18:00:00,M03,76.25,4.42,1089.41,1084.23,0.004907,110.36,131.11,8.88,139.99,55.0,596.33,4.12,592.2,54.36,678.64,88.22,2655.3,4.484,253.82,No
6827,2026-07-23 20:00:00,M01,74.13,4.277,848.63,842.3,0.004538,145.91,164.78,54.7,219.48,55.0,463.26,12.7,450.57,53.09,871.23,113.26,2376.59,5.275,123.17,Yes
6828,2026-07-23 22:00:00,M05,58.23,3.674,1078.42,1062.87,0.002487,216.66,229.71,15.72,245.43,55.0,584.58,13.19,571.39,52.98,1006.41,130.83,2919.57,5.11,139.69,No
6829,2026-07-24 00:00:00,M03,71.13,4.207,879.3,871.26,0.004074,124.46,151.43,15.84,167.27,55.0,479.19,9.17,470.02,53.45,715.48,93.01,2288.37,4.869,168.6,No
6830,2026-07-24 02:00:00,M04,72.69,4.509,1040.2,1016.38,0.00435,128.51,145.24,6.29,151.53,55.0,559.01,12.75,546.25,52.51,746.52,97.05,2565.18,4.696,216.29,No
6831,2026-07-24 04:00:00,M03,70.13,4.426,1101.63,1095.68,0.003962,145.1,166.21,16.09,182.3,55.0,602.62,9.32,593.31,53.86,829.21,107.8,2889.64,4.87,195.28,No
6832,2026-07-24 06:00:00,M03,72.88,3.894,1079.85,1081.62,0.004286,153.4,162.45,4.29,166.74,55.0,594.89,13.88,581.01,53.8,896.3,116.52,2790.37,4.803,209.08,No
6833,2026-07-24 08:00:00,M02,62.05,4.174,852.47,840.71,0.002924,184.11,201.76,11.03,212.79,55.0,462.39,9.46,452.93,53.13,904.32,117.56,2227.27,4.917,127.71,No
6834,2026-07-24 10:00:00,M05,58.0,3.923,959.75,940.65,0.002487,207.13,224.44,7.19,231.64,55.0,517.36,10.39,506.97,52.82,965.92,125.57,2556.62,5.043,131.32,No
6835,2026-07-24 12:00:00,M02,66.63,4.949,1064.52,1046.7,0.003557,140.08,157.01,8.3,165.32,55.0,575.69,10.6,565.09,53.08,756.43,98.34,2722.09,4.817,205.09,No
6836,2026-07-24 14:00:00,M01,73.55,4.603,1061.95,1056.08,0.004498,120.28,132.67,48.13,180.8,55.0,580.84,13.21,567.63,53.45,722.31,93.9,2644.1,4.658,188.37,No
6837,2026-07-24 16:00:00,M01,58.0,3.964,1024.83,1008.95,0.00249,240.0,258.79,7.71,266.5,55.0,554.92,11.83,543.09,52.99,1106.92,143.9,2613.94,4.813,122.27,No
6838,2026-07-24 18:00:00,M04,67.36,3.674,801.86,778.28,0.003493,170.61,193.49,1.87,195.36,55.0,428.06,6.29,421.76,52.6,919.19,119.5,2223.45,5.272,129.53,No
6839,2026-07-24 20:00:00,M05,61.42,4.325,1107.82,1103.86,0.002871,213.21,239.61,22.37,261.98,55.0,607.13,9.58,597.55,53.94,1045.62,135.93,2964.3,4.961,136.86,No
6840,2026-07-24 22:00:00,M05,70.67,3.978,1123.86,1093.75,0.003975,142.63,167.23,10.79,178.02,55.0,601.56,14.24,587.32,52.26,814.73,105.92,2848.03,4.849,197.96,No
6841,2026-07-25 00:00:00,M04,82.77,4.012,1014.74,1004.68,0.006029,95.76,118.82,22.33,141.15,55.0,552.58,17.37,535.21,52.74,644.71,83.81,2617.49,4.891,227.5,No
6842,2026-07-25 02:00:00,M05,70.81,3.689,1020.57,982.41,0.003954,158.43,183.26,5.82,189.09,55.0,540.32,8.05,532.28,52.15,888.69,115.53,2706.38,5.085,168.9,No
6843,2026-07-25 04:00:00,M04,71.41,3.745,1045.28,1030.95,0.004048,150.59,175.89,12.35,188.25,55.0,567.02,11.3,555.72,53.16,860.29,111.84,2656.43,4.78,177.13,No
6844,2026-07-25 06:00:00,M02,76.62,4.273,1131.44,1113.54,0.004944,120.02,134.32,12.82,147.14,55.0,612.45,12.09,600.36,53.06,733.43,95.35,2813.59,4.687,244.81,No
6845,2026-07-25 08:00:00,M03,72.12,4.08,1022.55,983.07,0.0042,135.3,154.31,9.98,164.29,55.0,540.69,8.83,531.86,52.01,789.39,102.62,2753.47,5.177,194.24,No
6846,2026-07-25 10:00:00,M01,70.82,5.323,982.79,971.98,0.004186,129.08,141.97,50.2,192.17,55.0,534.59,12.43,522.15,53.13,740.53,96.27,2462.35,4.716,163.03,Yes
6847,2026-07-25 12:00:00,M02,77.1,4.467,1034.34,1005.15,0.005061,118.38,138.54,23.38,161.92,55.0,552.83,11.44,541.39,52.34,743.14,96.61,2790.16,5.154,200.62,No
6848,2026-07-25 14:00:00,M02,74.6,3.682,999.0,985.03,0.004516,126.96,143.97,25.92,169.89,55.0,541.77,13.4,528.37,52.89,779.71,101.36,2836.68,5.369,186.61,No
6849,2026-07-25 16:00:00,M01,73.59,3.509,1000.02,980.08,0.004333,168.06,185.44,5.35,190.79,55.0,539.04,10.96,528.09,52.81,974.24,126.65,2627.02,4.975,166.07,No
6850,2026-07-25 18:00:00,M05,71.24,4.379,841.07,813.51,0.004114,157.13,174.04,22.67,196.71,55.0,447.43,8.31,439.12,52.21,896.31,116.52,2121.44,4.831,133.94,No
6851,2026-07-25 20:00:00,M05,70.1,4.021,1047.05,1018.21,0.003901,132.27,140.28,6.17,146.45,55.0,560.02,9.23,550.78,52.6,742.72,96.55,2641.29,4.796,225.65,No
6852,2026-07-25 22:00:00,M02,77.04,4.799,1105.43,1076.04,0.00511,93.66,104.03,18.73,122.76,55.0,591.82,13.02,578.8,52.36,608.42,79.09,2761.87,4.772,282.9,No
6853,2026-07-26 00:00:00,M04,70.15,4.327,1091.83,1088.33,0.003951,135.9,157.32,1.62,158.94,55.0,598.58,6.59,591.99,54.22,763.12,99.21,2749.1,4.644,223.48,No
6854,2026-07-26 02:00:00,M02,78.77,3.308,1085.59,1080.19,0.005142,94.34,109.64,23.55,133.19,55.0,594.11,10.52,583.58,53.76,629.77,81.87,2828.66,4.847,262.9,No
6855,2026-07-26 04:00:00,M01,66.24,3.741,995.23,1006.51,0.003362,158.36,180.46,15.08,195.53,55.0,553.58,10.56,543.02,54.56,836.8,108.78,2541.11,4.68,166.63,No
6856,2026-07-26 06:00:00,M02,79.89,3.896,1013.11,991.69,0.005453,90.53,107.89,7.19,115.08,55.0,545.43,11.85,533.58,52.67,599.79,77.97,2575.74,4.827,278.2,No
6857,2026-07-26 08:00:00,M02,74.6,4.399,1107.23,1083.39,0.004631,117.09,128.74,67.96,196.7,55.0,595.86,14.06,581.8,52.55,716.09,93.09,2823.23,4.853,177.47,Yes
6858,2026-07-26 10:00:00,M02,66.67,3.726,1078.06,1063.64,0.003413,159.15,171.54,11.79,183.34,55.0,585.0,8.05,576.95,53.52,858.74,111.64,2793.56,4.842,188.82,No
6859,2026-07-26 12:00:00,M01,74.8,4.269,1133.77,1111.93,0.004643,124.51,139.83,12.92,152.74,55.0,611.56,10.86,600.7,52.98,748.67,97.33,2767.41,4.607,235.96,No
6860,2026-07-26 14:00:00,M01,68.42,3.599,939.46,918.8,0.00362,152.32,166.61,13.18,179.79,55.0,505.34,9.88,495.46,52.74,828.76,107.74,2511.53,5.069,165.34,No
6861,2026-07-26 16:00:00,M01,72.18,4.203,938.89,925.42,0.004228,117.98,135.63,10.39,146.02,55.0,508.98,9.14,499.84,53.24,690.44,89.76,2323.39,4.648,205.39,No
6862,2026-07-26 18:00:00,M05,69.32,4.367,970.07,963.71,0.003841,171.52,190.53,32.94,223.47,55.0,530.04,10.05,519.99,53.6,956.12,124.3,2586.35,4.974,139.61,No
6863,2026-07-26 20:00:00,M01,71.27,4.858,915.13,878.21,0.004187,142.69,162.05,7.78,169.83,55.0,483.01,8.08,474.93,51.9,816.69,106.17,2412.55,5.08,167.79,No
6864,2026-07-26 22:00:00,M02,77.18,4.311,881.07,861.8,0.005047,104.19,123.1,18.42,141.52,55.0,473.99,10.06,463.93,52.66,666.3,86.62,2194.2,4.73,196.69,No
6865,2026-07-27 00:00:00,M03,74.85,3.832,1042.18,1009.0,0.004581,109.15,130.69,12.95,143.64,55.0,554.95,10.25,544.7,52.27,663.39,86.24,2538.61,4.661,227.52,No
6866,2026-07-27 02:00:00,M02,65.81,4.872,1036.05,1018.6,0.003442,132.49,154.51,9.73,164.23,55.0,560.23,10.13,550.09,53.1,708.16,92.06,2604.32,4.734,200.97,No
6867,2026-07-27 04:00:00,M03,66.13,4.118,1022.16,1012.13,0.003392,132.81,147.1,25.92,173.02,55.0,556.67,9.13,547.55,53.57,716.95,93.2,2698.61,4.929,189.88,No
6868,2026-07-27 06:00:00,M01,73.49,4.548,1031.84,1030.19,0.004479,144.26,154.8,5.02,159.82,55.0,566.6,15.72,550.88,53.39,849.48,110.43,2685.12,4.874,206.81,No
6869,2026-07-27 08:00:00,M04,73.89,3.924,868.27,850.72,0.004444,143.6,158.88,22.92,181.8,55.0,467.9,9.98,457.92,52.74,856.21,111.31,2359.16,5.152,151.12,No
6870,2026-07-27 10:00:00,M03,68.29,4.241,956.8,943.66,0.003685,141.87,160.21,14.32,174.53,55.0,519.01,13.51,505.51,52.83,791.22,102.86,2565.12,5.074,173.78,No
6871,2026-07-27 12:00:00,M04,80.75,3.839,973.59,939.33,0.005603,119.63,135.53,18.86,154.38,55.0,516.63,12.45,504.18,51.79,777.07,101.02,2558.21,5.074,195.95,No
6872,2026-07-27 14:00:00,M03,76.47,4.345,1004.37,978.93,0.004933,124.4,144.93,10.62,155.55,55.0,538.41,10.64,527.77,52.55,765.92,99.57,2562.31,4.855,203.57,No
6873,2026-07-27 16:00:00,M03,68.56,4.562,868.62,857.75,0.003763,154.77,167.44,19.34,186.78,55.0,471.76,10.55,461.22,53.1,853.7,110.98,2065.46,4.478,148.16,No
6874,2026-07-27 18:00:00,M02,68.03,3.977,916.5,887.8,0.003617,174.79,199.11,4.19,203.3,55.0,488.29,8.8,479.49,52.32,947.53,123.18,2468.87,5.149,141.52,No
6875,2026-07-27 20:00:00,M02,70.75,3.952,960.72,960.57,0.003983,154.09,175.23,6.98,182.21,55.0,528.31,10.21,518.1,53.93,879.96,114.4,2678.52,5.17,170.61,No
6876,2026-07-27 22:00:00,M03,70.17,4.361,1095.25,1085.7,0.003959,146.15,162.61,13.81,176.42,55.0,597.13,12.3,584.83,53.4,827.38,107.56,2729.33,4.667,198.9,No
6877,2026-07-28 00:00:00,M01,78.91,3.829,1023.57,997.1,0.005264,104.27,119.22,6.46,125.68,55.0,548.41,10.72,537.69,52.53,670.82,87.21,2573.61,4.786,256.7,No
6878,2026-07-28 02:00:00,M02,77.41,3.517,1091.94,1056.14,0.004947,112.97,130.36,6.25,136.61,55.0,580.88,10.66,570.22,52.22,723.96,94.11,2899.79,5.085,250.44,No
6879,2026-07-28 04:00:00,M04,72.19,4.359,988.98,965.61,0.004252,104.76,127.35,32.96,160.31,55.0,531.09,13.86,517.23,52.3,629.03,81.77,2563.81,4.957,193.59,No
6880,2026-07-28 06:00:00,M01,75.73,4.152,1000.09,974.29,0.004775,106.06,122.47,27.37,149.84,55.0,535.86,9.33,526.54,52.65,666.03,86.58,2574.17,4.889,210.84,No
6881,2026-07-28 08:00:00,M01,76.53,4.142,1044.92,1013.98,0.004907,143.3,158.97,16.08,175.05,55.0,557.69,15.01,542.68,51.94,868.47,112.9,2655.67,4.894,186.01,No
6882,2026-07-28 10:00:00,M04,72.32,4.434,984.05,952.68,0.004283,117.79,135.77,8.24,144.01,55.0,523.97,11.18,512.8,52.11,692.86,90.07,2525.79,4.926,213.64,No
6883,2026-07-28 12:00:00,M02,74.21,4.497,943.77,927.01,0.004586,93.13,106.11,9.14,115.25,55.0,509.85,9.15,500.7,53.05,581.04,75.54,2390.92,4.775,260.68,No
6884,2026-07-28 14:00:00,M04,75.27,4.128,865.92,860.54,0.004696,135.3,157.6,16.8,174.4,55.0,473.3,11.2,462.1,53.37,819.93,106.59,2302.51,4.983,158.98,No
6885,2026-07-28 16:00:00,M05,74.68,3.695,946.19,923.92,0.004532,129.27,149.76,10.31,160.07,55.0,508.16,11.49,496.66,52.49,778.53,101.21,2353.57,4.739,186.17,No
6886,2026-07-28 18:00:00,M05,67.72,3.913,1075.26,1064.87,0.003568,165.36,186.99,19.73,206.71,55.0,585.68,12.71,572.96,53.29,884.96,115.04,2984.89,5.21,166.31,No
6887,2026-07-28 20:00:00,M03,68.27,4.463,1113.46,1092.38,0.003711,149.56,173.11,3.92,177.03,55.0,600.81,10.86,589.95,52.98,820.74,106.7,2833.68,4.803,199.95,No
6888,2026-07-28 22:00:00,M02,70.41,4.261,930.42,923.3,0.003979,159.81,174.64,5.15,179.79,55.0,507.81,6.17,501.65,53.92,906.7,117.87,2349.94,4.684,167.41,No
6889,2026-07-29 00:00:00,M03,68.11,3.953,843.96,823.34,0.003625,188.33,206.39,9.4,215.79,55.0,452.84,7.42,445.41,52.78,1015.72,132.04,2222.42,4.99,123.85,No
6890,2026-07-29 02:00:00,M04,63.9,3.847,1083.39,1070.8,0.003096,170.4,188.02,34.33,222.36,55.0,588.94,13.23,575.71,53.14,881.01,114.53,2710.24,4.708,155.35,No
6891,2026-07-29 04:00:00,M04,75.72,4.478,1006.24,992.59,0.004828,127.35,151.69,19.7,171.38,55.0,545.93,12.21,533.71,53.04,778.42,101.2,2563.77,4.804,186.85,No
6892,2026-07-29 06:00:00,M02,73.91,4.1,878.77,879.95,0.004474,145.62,161.96,14.45,176.41,55.0,483.97,9.72,474.25,53.97,860.01,111.8,2284.06,4.816,161.3,No
6893,2026-07-29 08:00:00,M01,64.63,4.539,720.03,714.06,0.003259,160.57,171.41,12.51,183.92,55.0,392.73,8.34,384.39,53.39,831.6,108.11,2004.85,5.216,125.4,No
6894,2026-07-29 10:00:00,M01,70.67,4.596,913.29,902.4,0.004063,167.64,183.8,71.5,255.3,55.0,496.32,10.07,486.25,53.24,949.74,123.47,2325.47,4.782,114.28,Yes
6895,2026-07-29 12:00:00,M01,70.99,4.059,958.33,927.06,0.004032,161.53,183.07,36.27,219.34,55.0,509.88,12.74,497.14,51.88,925.1,120.26,2421.41,4.871,135.99,No
6896,2026-07-29 14:00:00,M01,73.0,4.627,896.35,877.26,0.004415,107.15,127.28,4.22,131.5,55.0,482.49,13.15,469.34,52.36,644.93,83.84,2150.95,4.583,214.15,No
6897,2026-07-29 16:00:00,M05,66.05,4.262,1062.27,1036.13,0.0034,202.23,219.85,14.34,234.19,55.0,569.87,11.66,558.21,52.55,1056.5,137.34,2817.06,5.047,143.02,No
6898,2026-07-29 18:00:00,M01,64.55,4.32,926.87,903.82,0.003225,147.93,164.4,14.62,179.03,55.0,497.1,9.61,487.49,52.6,773.16,100.51,2455.42,5.037,163.38,No
6899,2026-07-29 20:00:00,M03,74.86,3.215,1001.12,986.29,0.004481,114.92,134.29,7.19,141.48,55.0,542.46,10.26,532.19,53.16,691.51,89.9,2265.36,4.257,225.7,No
6900,2026-07-29 22:00:00,M05,63.56,3.763,1213.61,1198.92,0.003049,202.92,223.19,6.13,229.32,55.0,659.4,14.56,644.85,53.13,1026.7,133.47,3165.65,4.909,168.72,No
6901,2026-07-30 00:00:00,M02,70.72,3.787,1010.57,998.81,0.003956,163.23,182.09,1.92,184.01,55.0,549.34,9.98,539.37,53.37,906.1,117.79,2556.92,4.741,175.87,No
6902,2026-07-30 02:00:00,M03,70.21,4.057,989.6,989.74,0.003922,146.49,163.09,10.73,173.82,55.0,544.36,12.28,532.08,53.77,816.58,106.16,2635.56,4.953,183.67,No
6903,2026-07-30 04:00:00,M04,71.32,4.251,991.64,982.52,0.004108,126.43,144.31,43.64,187.95,55.0,540.38,14.59,525.79,53.02,739.39,96.12,2713.9,5.162,167.85,No
6904,2026-07-30 06:00:00,M02,73.39,4.27,1060.21,1028.69,0.004421,123.81,139.62,24.81,164.43,55.0,565.78,15.97,549.81,51.86,744.06,96.73,2558.28,4.653,200.63,No
6905,2026-07-30 08:00:00,M03,80.79,4.329,1049.06,1035.87,0.005708,94.32,116.46,11.07,127.53,55.0,569.73,14.98,554.75,52.88,619.51,80.54,2587.96,4.665,261.01,No
6906,2026-07-30 10:00:00,M05,63.2,3.892,909.68,902.41,0.003022,208.66,226.13,16.19,242.32,55.0,496.33,10.16,486.17,53.44,1048.73,136.33,2519.4,5.182,120.38,No
6907,2026-07-30 12:00:00,M04,76.82,4.511,963.0,963.14,0.005021,106.82,121.08,14.58,135.66,55.0,529.73,11.26,518.47,53.84,670.51,87.17,2527.78,4.875,229.31,No
6908,2026-07-30 14:00:00,M04,58.18,5.014,939.94,924.1,0.002601,199.08,226.12,58.83,284.95,55.0,508.26,10.74,497.52,52.93,932.37,121.21,2486.13,4.997,104.76,Yes
6909,2026-07-30 16:00:00,M05,79.67,4.041,974.56,958.25,0.005441,83.69,98.78,22.7,121.47,55.0,527.04,12.95,514.09,52.75,567.83,73.82,2526.66,4.915,253.92,No
6910,2026-07-30 18:00:00,M02,60.76,3.901,1164.4,1162.01,0.00276,189.18,203.61,14.08,217.69,55.0,639.1,16.18,622.93,53.5,904.99,117.65,3037.98,4.877,171.69,No
6911,2026-07-30 20:00:00,M04,85.4,3.892,1055.57,1042.0,0.006547,85.24,98.42,7.02,105.44,55.0,573.1,17.42,555.67,52.64,615.18,79.97,2723.78,4.902,316.2,No
6912,2026-07-30 22:00:00,M03,69.86,4.238,992.82,958.89,0.003898,123.55,138.8,4.57,143.37,55.0,527.39,7.09,520.3,52.41,708.04,92.04,2600.72,4.998,217.75,No
6913,2026-07-31 00:00:00,M04,79.1,3.963,1112.01,1071.14,0.005323,81.75,102.73,10.28,113.01,55.0,589.13,12.88,576.24,51.82,545.91,70.97,2744.23,4.762,305.95,No
6914,2026-07-31 02:00:00,M04,77.96,3.421,1016.96,1024.17,0.005023,127.62,139.3,18.7,158.0,55.0,563.29,11.9,551.39,54.22,801.57,104.2,2670.13,4.843,209.39,No
6915,2026-07-31 04:00:00,M04,69.6,3.544,852.58,822.25,0.003768,130.39,149.04,44.22,193.25,55.0,452.24,10.35,441.89,51.83,737.38,95.86,2211.93,5.006,137.19,Yes
6916,2026-07-31 06:00:00,M05,70.02,4.659,1149.76,1130.2,0.003978,117.64,133.31,1.85,135.16,55.0,621.61,11.02,610.59,53.11,676.3,87.92,2948.56,4.829,271.04,No
6917,2026-07-31 08:00:00,M02,67.4,4.777,985.92,981.58,0.003635,188.64,203.39,10.09,213.49,55.0,539.87,9.46,530.41,53.8,1015.15,131.97,2533.0,4.776,149.07,No
6918,2026-07-31 10:00:00,M04,76.33,4.92,796.96,768.13,0.005007,126.07,137.11,20.94,158.06,55.0,422.47,7.98,414.49,52.01,779.29,101.31,2125.42,5.128,157.35,No
6919,2026-07-31 12:00:00,M02,69.67,4.302,856.03,832.08,0.003881,166.09,183.92,26.29,210.2,55.0,457.65,8.58,449.06,52.46,928.58,120.72,2313.37,5.152,128.18,No
6920,2026-07-31 14:00:00,M03,67.5,3.754,1101.49,1068.49,0.00352,171.93,183.08,5.34,188.42,55.0,587.67,9.05,578.62,52.53,931.43,121.09,2907.27,5.024,184.26,No
6921,2026-07-31 16:00:00,M04,74.96,4.003,857.49,863.17,0.004625,144.03,160.91,12.76,173.67,55.0,474.74,7.04,467.7,54.54,850.87,110.61,2243.2,4.796,161.58,No
6922,2026-07-31 18:00:00,M04,67.07,3.529,1121.43,1131.77,0.003438,184.36,203.73,5.59,209.31,55.0,622.47,6.23,616.25,54.95,981.99,127.66,2799.02,4.542,176.65,No
6923,2026-07-31 20:00:00,M03,70.19,3.512,1007.29,983.31,0.003844,140.72,149.69,6.83,156.51,55.0,540.82,12.0,528.82,52.5,795.95,103.47,2572.71,4.865,202.73,No
6924,2026-07-31 22:00:00,M03,72.59,4.315,1064.25,1055.69,0.004305,113.0,133.77,1.92,135.69,55.0,580.63,11.09,569.54,53.52,667.63,86.79,2551.71,4.48,251.84,No
6925,2026-08-01 00:00:00,M02,68.47,4.443,976.89,965.85,0.003735,125.84,135.93,33.75,169.69,55.0,531.21,14.31,516.9,52.91,708.5,92.1,2459.64,4.758,182.77,Yes
6926,2026-08-01 02:00:00,M01,69.3,5.081,1047.1,1027.87,0.003933,141.48,166.74,3.29,170.04,55.0,565.33,8.06,557.27,53.22,801.66,104.22,2538.91,4.556,196.64,No
6927,2026-08-01 04:00:00,M02,80.44,4.163,1028.49,992.99,0.005609,86.27,103.49,27.41,130.9,55.0,546.14,18.33,527.81,51.32,580.41,75.45,2599.94,4.926,241.93,No
6928,2026-08-01 06:00:00,M05,70.88,3.589,996.53,1009.18,0.00395,128.27,142.82,5.65,148.47,55.0,555.05,10.05,544.99,54.69,738.08,95.95,2625.74,4.818,220.25,No
6929,2026-08-01 08:00:00,M02,70.02,4.145,904.11,870.85,0.003908,142.14,160.96,22.0,182.96,55.0,478.97,6.86,472.1,52.22,803.79,104.49,2423.58,5.134,154.82,No
6930,2026-08-01 10:00:00,M05,71.04,4.073,1032.27,1019.41,0.004041,166.45,180.85,3.64,184.48,55.0,560.68,5.85,554.83,53.75,930.83,121.01,2519.3,4.541,180.45,No
6931,2026-08-01 12:00:00,M02,74.5,3.979,836.47,817.42,0.004549,99.55,107.83,12.46,120.29,55.0,449.58,7.82,441.76,52.81,604.22,78.55,2155.01,4.878,220.35,No
6932,2026-08-01 14:00:00,M04,66.31,4.355,1083.84,1080.69,0.003444,165.28,187.84,17.22,205.06,55.0,594.38,14.1,580.28,53.54,874.14,113.64,3014.19,5.194,169.79,No
6933,2026-08-01 16:00:00,M03,74.35,3.653,1017.73,1012.79,0.004473,105.61,122.22,14.29,136.51,55.0,557.04,11.59,545.44,53.59,651.37,84.68,2524.29,4.628,239.74,No
6934,2026-08-01 18:00:00,M04,73.41,4.259,1041.78,1013.91,0.004422,118.72,137.02,41.54,178.56,55.0,557.65,9.36,548.29,52.63,705.43,91.71,2667.51,4.865,184.24,Yes
6935,2026-08-01 20:00:00,M04,62.16,4.493,764.48,745.76,0.002969,214.64,231.98,20.22,252.2,55.0,410.17,10.25,399.92,52.31,1054.82,137.13,2199.32,5.499,95.14,No
6936,2026-08-01 22:00:00,M04,81.87,4.839,898.68,868.49,0.006022,83.5,98.18,23.13,121.31,55.0,477.67,13.6,464.07,51.64,568.19,73.86,2177.52,4.692,229.54,No
6937,2026-08-02 00:00:00,M05,80.03,4.34,954.48,942.4,0.005567,98.28,111.81,5.0,116.81,55.0,518.32,8.27,510.04,53.44,642.39,83.51,2435.56,4.775,261.98,No
6938,2026-08-02 02:00:00,M03,67.6,4.669,1060.63,1053.77,0.003648,158.36,179.27,15.34,194.61,55.0,579.57,14.5,565.08,53.28,874.94,113.74,2819.67,4.99,174.22,No
6939,2026-08-02 04:00:00,M01,65.83,4.0,915.15,896.57,0.003342,185.54,205.59,79.72,285.31,55.0,493.11,8.82,484.29,52.92,975.64,126.83,2418.6,4.994,101.85,Yes
6940,2026-08-02 06:00:00,M02,73.25,4.063,1229.32,1207.27,0.004368,120.32,138.15,19.35,157.49,55.0,664.0,10.67,653.32,53.15,730.9,95.02,2924.06,4.476,248.9,No
6941,2026-08-02 08:00:00,M04,64.16,4.807,976.3,984.01,0.003232,204.91,227.0,0.95,227.95,55.0,541.2,9.36,531.85,54.48,1035.1,134.56,2680.36,5.04,139.99,No
6942,2026-08-02 10:00:00,M03,79.5,3.583,908.56,905.14,0.005324,100.18,117.89,14.5,132.39,55.0,497.83,11.85,485.98,53.49,645.12,83.87,2192.27,4.511,220.26,No
6943,2026-08-02 12:00:00,M03,69.42,4.019,983.18,984.34,0.003808,158.5,180.97,3.04,184.01,55.0,541.39,8.55,532.83,54.19,885.92,115.17,2369.72,4.447,173.74,No
6944,2026-08-02 14:00:00,M03,80.92,4.708,914.41,876.1,0.005808,95.15,119.05,12.78,131.83,55.0,481.85,8.55,473.3,51.76,633.42,82.34,2221.76,4.694,215.41,No
6945,2026-08-02 16:00:00,M02,67.47,4.105,893.41,885.87,0.00356,175.0,197.33,19.73,217.07,55.0,487.23,8.75,478.49,53.56,946.13,123.0,2345.59,4.902,132.26,No
6946,2026-08-02 18:00:00,M04,71.38,4.071,1090.99,1077.91,0.004091,176.07,195.71,17.19,212.9,55.0,592.85,14.25,578.61,53.03,1013.31,131.73,2698.49,4.664,163.06,No
6947,2026-08-02 20:00:00,M04,78.97,4.081,1046.19,1014.78,0.005322,102.61,116.57,25.61,142.18,55.0,558.13,12.73,545.4,52.13,667.84,86.82,2540.78,4.659,230.16,No
