Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Daily meals frequency,Physical exercise,Carbs,Proteins,Fats,Calories,meal_name,meal_type,diet_type,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,Name of Exercise,Sets,Reps,Benefit,Burns Calories (per 30 min),Target Muscle Group,Equipment Needed,Difficulty Level,Body Part,Type of Muscle,Workout,BMI_calc,cal_from_macros,pct_carbs,protein_per_kg,pct_HRR,pct_maxHR,cal_balance,lean_mass_kg,expected_burn,Burns Calories (per 30 min)_bc,Burns_Calories_Bin
23.89,Female,67.22,1.56,177.16,137.92,66.0,1.42,1875.96,HIIT,28.624317779234584,2.1,3.0,2.01,27.62,1.99,2.0,257.68,102.11,68.16,1848.0,Other,Breakfast,Paleo,23.34,1166.94,260.17,209.44,Baked,32.13,38.1,3.82,Face Pulls,4.0,15.0,Advanced core exercise,360.23,"Back, Hamstrings, Glutes",Cable Machine,Advanced,Forearms,Upper,Russian twists,27.62163050624589,2052.6,0.5021533664620482,1.5190419518000595,0.6469953220582942,0.7785053059381349,-27.96000000000004,47.97873358879852,1023.0532,1.094409333330991e+20,High
29.81,Male,91.06,1.99,171.02,152.24,60.18,1.37,1313.01,Cardio,26.326667650770347,3.7,3.01,1.98,22.99,2.01,0.0,281.79,112.59,74.71,2532.0,Other,Breakfast,Balanced,23.82,1127.19,73.56,365.92,Roasted,49.69,35.49,2.21,Bear Crawls,3.98,16.92,Improves shoulder health and posture,349.66,Triceps,Resistance Band or Cable Machine,Advanced,Abs,Lower,Triceps pushdowns,22.994368829069973,2249.91,0.5009800392015681,1.2364375137272128,0.8305665824612053,0.8901882820722723,1218.99,67.08693643720854,958.0684,8.580782344433746e+19,High
47.49,Female,56.19,1.77,198.04,137.72,67.89,1.19,1284.13,Strength,19.08233347088772,2.9,4.01,1.99,17.94,3.01,0.01,241.58,97.54,65.0,1798.0,Other,Breakfast,Vegetarian,43.49,2058.12,223.74,440.62,Boiled,25.92,84.95,1.92,Windshield Wipers,4.0,17.03,Improves core stability,327.01,"Upper Back, Rear Deltoids",Cable Machine or Resistance Band,Beginner,Legs,Lateral,Towel pull-up,17.935459159245426,1941.48,0.4977233862826297,1.7358960669158214,0.536534767575874,0.6954150676630984,513.8699999999999,45.46763682270819,778.2837999999999,4.965638540946958e+19,Low
43.01,Female,73.27,1.59,190.88,157.99,66.91,1.31,863.81,Yoga,33.02261905368397,2.21,3.02,1.0,28.98,3.0,0.99,254.16,101.22,67.63,1974.0,Other,Breakfast,Vegan,4.42,1359.99,178.73,196.33,Roasted,50.98,109.79,2.2,Plank,4.0,19.99,Strengthens lower body,348.18,"Quadriceps, Calves, Glutes",Parallel Bars or Chair,Beginner,Shoulders,Anterior,Standing calf raises,28.98223962659705,2030.19,0.5007610125160699,1.3814658113825578,0.7346938775510206,0.8276927912824812,1110.19,49.07432701936576,912.2316,8.288574548978082e+19,Medium
34.24,Male,51.41,1.62,162.0,157.97,52.88,1.41,1016.05,Yoga,21.94308772145167,2.4,3.01,2.01,19.59,2.98,-0.02,217.87,87.63,58.02,1589.0,Other,Snack,Keto,47.9,598.8,10.51,421.37,Fried,16.38,23.69,1.58,Face Pulls,4.0,19.92,Builds explosive upper body power,337.69,Lower Abs,Parallel Bars or Chair,Beginner,Shoulders,Middle,Triceps dips,19.58923944520652,1744.18,0.4996502654542535,1.7045321921805097,0.9630681818181818,0.9751234567901236,572.95,40.12905860240169,952.2858,6.456018106612013e+19,Medium
42.79,Female,66.06,1.83,177.52,136.31,58.69,1.12,1210.61,Strength,24.791419091194133,2.39,2.98,2.01,19.73,3.01,0.04,228.39,92.8,60.41,1917.0,Other,Snack,Vegetarian,38.83,247.71,128.46,448.67,Grilled,21.34,105.64,4.3,Kettlebell Swings,5.01,20.86,Improves core stability and upper body strength,342.09,"Chest, Triceps, Shoulders",Bench or Sturdy Surface,Intermediate,Abs,Wrist Flexors,Romanian deadlifts,19.725880139747375,1828.45,0.4996363039733107,1.4047835301241296,0.6532020533535302,0.7678571428571428,706.3900000000001,49.68278854835716,766.2816,7.176038143434294e+19,Medium
18.08,Female,114.93,1.97,192.08,127.73,59.91,1.04,1259.54,HIIT,29.381609289968576,2.58,3.0,1.01,29.61,2.99,-0.03,235.1,94.42,62.66,2873.0,Other,Breakfast,Keto,10.17,2439.45,116.61,156.07,Steamed,24.47,96.88,3.91,Thrusters,3.98,16.09,Builds calf muscles,363.4,Core,Dumbbells,Beginner,Forearms,Wrist Flexors,Leg raises,29.614264732407435,1882.02,0.4996758801713053,0.8215435482467589,0.5131270333661194,0.6649833402748855,1613.46,81.16171644303911,755.872,1.1756108777096959e+20,Very High
40.26,Female,82.22,1.74,165.99,133.21,57.92,0.91,899.26,Strength,28.019024125513656,2.7,2.01,1.0,27.16,2.0,-0.01,240.86,95.9,64.28,2145.0,Other,Breakfast,Vegan,48.34,2190.15,146.02,420.32,Boiled,36.57,19.37,4.32,Bear Crawls,5.0,16.06,Builds unilateral leg strength,366.05,"Legs, Shoulders, Core",Dumbbells,Advanced,Back,Triceps,Plate pinch,27.15682388690712,1925.56,0.5003427574316044,1.1663828752128438,0.6966780790228556,0.802518223989397,1245.74,59.182758364002666,666.211,1.2475032184787419e+20,Very High
55.95,Female,90.87,1.61,162.63,168.09,50.95,1.37,988.04,Yoga,33.10478363075166,2.28,2.99,2.02,35.06,3.02,1.01,269.61,107.28,72.07,2281.0,Other,Breakfast,Keto,17.72,422.97,67.08,492.98,Fried,32.97,82.02,2.31,Decline Push-ups,3.99,18.93,Improves core stability and balance,341.18,"Back, Biceps",None or Dumbbells,Beginner,Back,Triceps,Lateral raises,35.05651788125458,2156.19,0.5001600044522979,1.180587652690657,1.0488896848137537,1.0335731414868106,1292.96,60.78768311473596,934.8332,7.021600900364904e+19,Medium
42.28,Male,64.96,1.65,160.88,165.89,66.99,1.09,1443.6,HIIT,24.811153828548704,2.8,3.0,2.04,23.86,3.01,0.03,300.73,120.62,81.25,1761.0,Other,Snack,Vegan,20.16,1742.38,40.0,419.66,Raw,47.12,66.01,4.58,Resistance Band Pull-Aparts,5.01,21.97,Isolates triceps,362.44,"Upper Back, Rear Deltoids",Parallel Bars or Chair,Intermediate,Legs,Middle,Hanging leg raises,23.860422405876957,2416.65,0.497763432851261,1.8568349753694584,1.0533603152625413,1.031141223272004,317.4000000000001,48.84267447297476,790.1192000000001,1.1504793817815266e+20,Very High
32.56,Female,62.07,1.63,189.69,161.08,58.06,1.66,1726.4,Cardio,22.72107800800492,2.72,5.03,3.0,23.36,3.0,-0.03,217.71,87.32,57.99,1692.0,Other,Lunch,Paleo,35.8,1482.09,158.94,318.22,Steamed,5.49,44.71,3.01,Glute Bridges,3.99,19.1,Builds shoulder width,330.1,"Core, Obliques",Pull-up Bar,Intermediate,Abs,Lateral,Bird dog,23.36181263878957,1742.0299999999995,0.4998995424877873,1.4067987755759626,0.7826483324470107,0.8491749696873847,-34.40000000000009,47.96702688043135,1095.932,5.362069333975474e+19,Low
24.07,Male,87.83,1.79,177.18,154.09,65.07,1.78,1851.2,Cardio,30.526819224334176,3.52,3.99,3.0,27.41,3.0,0.03,172.16,69.0,46.58,2278.0,Other,Lunch,Vegetarian,-0.03,286.63,186.79,122.86,Grilled,46.27,14.35,2.78,Leg Press,4.0,24.12,Improves back strength and posture,349.75,"Glutes, Hamstrings",Resistance Band,Advanced,Arms,Middle,Bent-over rows,27.41175369058394,1383.86,0.4976225918806816,0.7856085619947626,0.7940415663187941,0.8696805508522406,426.8,61.01829467526729,1245.11,8.598839823424084e+19,High
45.96,Female,94.64,1.82,164.3,120.1,68.67,1.46,1049.45,Yoga,30.684792260894035,3.2,3.05,1.98,28.57,2.0,0.0,198.92,79.21,52.78,2558.0,Other,Snack,Paleo,14.77,1438.9,115.81,430.84,Fried,22.9,81.44,2.78,Dips,4.01,24.04,Builds back strength,345.13,"Quadriceps, Hamstrings, Glutes",Cable Machine,Advanced,Chest,Lats,Plank,28.57142857142857,1587.54,0.5012031192914824,0.8369611158072696,0.5378019449963399,0.7309799147900182,1508.55,65.59991260428988,1007.7796,7.713803451567958e+19,Medium
36.16,Male,68.92,1.65,164.69,126.46,65.04,1.23,1082.4,Cardio,27.48115597198709,2.7,3.01,1.0,25.31,1.99,0.01,256.5,102.67,68.56,1834.0,Other,Breakfast,Low-Carb,10.62,89.59,34.45,447.45,Roasted,50.82,37.74,1.59,Superman,4.0,15.08,Improves unilateral leg strength and balance,340.83,"Chest, Triceps, Shoulders",Wall,Intermediate,Shoulders,Lats,Dumbbell flyes,25.31496786042241,2053.7200000000003,0.4995812476871238,1.4896982008125363,0.6163572503763171,0.7678669014512114,751.5999999999999,49.97998730410651,838.4418,6.9629836062097e+19,Medium
24.72,Male,59.15,1.51,185.15,160.98,53.96,1.62,1683.5,Cardio,26.35478075305709,2.72,5.02,2.99,25.94,4.0,0.0,243.39,97.21,65.61,1700.0,Other,Lunch,Vegan,4.89,111.09,274.63,409.53,Grilled,51.06,118.73,2.9,Inverted Rows,5.02,14.85,Targets upper chest,327.25,"Core, Obliques",Step or Box,Beginner,Chest,Lateral,Dumbbell flyes,25.94184465593614,1952.89,0.4985227022515349,1.643448858833474,0.8157633966003505,0.8694571968674047,16.5,43.561147184566735,1060.29,4.995479668785004e+19,Low
31.56,Female,63.23,1.62,168.17,168.68,74.23,1.56,2229.08,HIIT,25.59555922084194,2.7,4.04,2.99,24.09,2.01,4.02,387.96,155.54,103.75,1750.0,Other,Dinner,Vegetarian,0.28,1333.51,201.08,238.39,Roasted,47.54,67.39,3.57,Leg Raises,4.01,16.97,Isolates triceps,341.83,"Chest, Triceps, Shoulders",None or Dumbbells,Intermediate,Shoulders,Wrist Extensors,Leg press,24.09312604785855,3107.75,0.4993451854235379,2.4599082713901628,1.005428997232276,1.003032645537254,-479.0799999999999,47.045927904661646,1066.5096,7.131611865795526e+19,Medium
37.0,Male,56.48,1.57,182.38,123.0,53.09,0.97,1172.63,HIIT,25.563629102834195,2.38,2.02,1.0,22.91,2.01,0.99,208.46,83.31,55.49,1427.0,Other,Dinner,Paleo,20.79,2032.62,223.86,240.91,Roasted,9.42,22.79,2.24,Dips,4.01,24.98,Improves lower back strength,341.06,"Back, Core, Shoulders",Step or Box,Beginner,Legs,Triceps,Decline dumbbell press,22.91370846687492,1666.49,0.5003570378460117,1.4750354107648729,0.5407224069920334,0.674416054391929,254.3699999999999,42.04166228271925,661.6564,7.001454926452883e+19,Medium
46.99,Male,127.61,1.76,199.11,156.46,72.81,0.72,871.2,HIIT,35.0,3.0,2.01,1.0,41.2,1.97,-0.0,187.34,75.39,50.52,3346.0,Other,Breakfast,Paleo,26.73,1514.12,192.14,268.74,Boiled,33.33,90.68,4.43,Glute Bridges,4.02,18.11,Builds back strength,360.01,"Core, Shoulders, Hips",Cable Machine,Intermediate,Chest,Lower,Plate pinch,41.19641012396694,1505.6,0.4977151965993623,0.5907844212835984,0.6623119556611243,0.7857967957410477,2474.8,82.9465,518.4144,1.0889612865380663e+20,High
46.07,Male,108.88,1.64,185.66,168.67,62.97,1.39,919.9,Yoga,35.0,3.43,2.99,1.03,40.48,3.99,-0.02,256.95,103.27,68.69,2811.0,Other,Breakfast,Paleo,31.32,130.28,-2.03,245.35,Raw,18.96,78.17,1.7,Burpees,3.99,19.0,Isolates triceps,363.28,"Lower Abs, Hip Flexors",Wall,Intermediate,Arms,Quads,Preacher curls,40.48185603807258,2059.09,0.4991525382571912,0.9484753857457752,0.8615209063493356,0.9084886351395024,1891.1,70.772,1009.9184,1.172443313958637e+20,Very High
50.13,Male,57.16,1.6,196.04,140.37,61.16,1.87,1944.8,Cardio,23.49714592763026,2.7,4.98,3.0,22.33,4.01,-0.01,214.2,85.94,57.11,1541.0,Other,Lunch,Keto,42.77,595.82,268.29,395.45,Baked,39.68,15.7,4.79,Incline Push-ups,4.01,21.98,Improves coordination and cardiovascular health,361.19,"Shoulders, Upper Back",Pull-up Bar,Intermediate,Legs,Quads,Barbell squats,22.328124999999996,1714.55,0.499722959377096,1.5034989503149057,0.5872627520759194,0.7160273413589064,-403.8,43.72903138776654,1350.8506,1.118463674879727e+20,Very High
27.73,Male,69.65,1.58,182.1,134.79,49.78,1.49,1430.4,Cardio,28.471903869401444,2.03,3.03,2.0,27.9,2.99,1.0,253.46,101.44,67.78,1865.0,Other,Breakfast,Paleo,2.92,1410.29,148.9,206.35,Grilled,34.74,20.55,4.7,Inverted Rows,5.01,23.96,Targets lower chest,333.61,"Chest, Triceps",Step or Box,Beginner,Arms,Wrist Flexors,Dumbbell front raises,27.90017625380548,2029.62,0.4995220780244578,1.4564249820531223,0.6424576783555018,0.7401976935749588,434.5999999999999,49.8193189549619,994.1578,5.84585665576394e+19,Low
48.08,Female,129.73,1.61,193.31,166.88,61.89,1.06,1019.3,Cardio,35.0,2.92,4.04,2.02,50.05,3.01,0.99,269.51,108.28,71.81,3573.0,Other,Snack,Keto,29.06,994.61,2.2,116.72,Boiled,47.83,65.0,2.97,Push Ups,5.02,23.99,Isolates triceps,375.78,"Obliques, Core",Dumbbells,Intermediate,Back,Wrist Flexors,Face pulls,50.04822344816943,2157.45,0.4996824955387147,0.8346565944654283,0.7988890579820421,0.8632766023485593,2553.7,84.3245,796.6536,1.5456835892294713e+20,Very High
49.07,Male,77.79,1.73,181.83,151.1,64.19,1.37,1357.53,Strength,27.55595468264305,2.29,2.0,1.01,25.99,3.99,0.01,194.94,77.97,52.93,2076.0,Other,Breakfast,Low-Carb,43.39,1282.38,187.45,313.73,Roasted,46.75,47.67,1.21,Pistol Squats,5.02,21.08,Targets abdominal muscles,338.06,"Upper Back, Rear Deltoids",Bench or Step,Advanced,Arms,Quads,Triceps pushdowns,25.991513248020315,1568.0099999999998,0.4972927468574818,1.002313922097956,0.7387793267596054,0.830995985260958,718.47,56.354222852371976,926.2844,6.514020206422383e+19,Medium
25.84,Male,64.54,1.5,194.28,133.87,59.82,1.92,2747.71,HIIT,29.164256406555165,2.71,5.01,3.01,28.68,3.0,0.01,202.49,81.05,54.13,1872.0,Other,Snack,Keto,32.27,2120.91,112.3,377.37,Fried,24.64,55.79,1.08,Bench Press,5.01,15.02,Isolates triceps,342.84,"Lower Back, Glutes",None or Dumbbell,Intermediate,Chest,Grip Strength,Triceps pushdowns,28.68444444444445,1621.3300000000002,0.4995651718033959,1.2558103501704367,0.5507214041350588,0.6890570310891497,-875.71,45.7173889152093,1316.5056,7.305555159719492e+19,Medium
19.69,Female,76.1,1.62,167.67,131.96,51.0,1.34,1447.2,Strength,31.087698394793165,2.6,4.0,2.0,29.0,2.01,0.98,201.07,80.17,53.87,2092.0,Other,Breakfast,Paleo,33.32,1054.04,219.6,467.17,Boiled,23.16,44.92,4.4,Plank,4.01,23.0,Builds calf muscles,332.73,Shoulders,None or Dumbbell,Intermediate,Arms,Triceps,Dumbbell rows,28.99710409998475,1609.79,0.4996179625913939,1.0534822601839686,0.6939230307705495,0.787022126796684,644.8,52.44226152156239,891.7164000000001,5.721100817641192e+19,Low
57.31,Male,96.7,1.86,167.88,146.2,74.13,1.11,799.2,Yoga,29.746551003720548,2.19,3.02,2.0,27.95,2.98,3.99,329.36,130.99,87.13,2572.0,Other,Snack,Low-Carb,6.55,2364.99,33.53,459.5,Fried,31.73,68.96,2.0,Bear Crawls,5.01,24.96,Improves balance and coordination,362.04,"Chest, Triceps",Wall,Intermediate,Legs,Grip Strength,Incline dumbbell flyes,27.95120823216557,2625.57,0.501772948350263,1.3546018614270945,0.7687466666666666,0.870860138193948,1772.8,67.93508517940224,803.7288000000001,1.1401479389844449e+20,Very High
37.3,Female,124.9,1.76,168.06,158.09,50.12,1.5,1318.8,Cardio,35.0,2.8,1.99,1.0,40.32,3.0,0.01,220.54,88.09,58.97,3278.0,Other,Breakfast,Keto,3.14,395.91,111.75,367.96,Grilled,33.54,118.85,4.59,Step-ups,3.01,9.92,Improves lower back strength,280.47,"Lower Abs, Hip Flexors",Bench or Sturdy Surface,Advanced,Back,Quads,Seated cable rows,40.32153925619835,1765.25,0.4997365812207902,0.7052842273819055,0.9154654909275904,0.94067594906581,1959.2,81.185,841.4100000000001,1.4177415880979659e+19,Low
38.85,Female,107.55,1.88,161.57,160.33,59.31,0.71,468.17,Yoga,33.24504894485144,3.6,2.02,1.0,30.43,2.98,0.01,213.54,85.63,57.78,2800.0,Other,Snack,Paleo,21.6,781.55,68.41,218.35,Raw,42.96,12.51,1.86,Mountain Climbers,4.03,18.04,Isolates and strengthens triceps,371.04,"Quadriceps, Glutes","Bench, Barbell",Intermediate,Abs,Middle,Dumbbell front raises,30.42949298325034,1716.6999999999998,0.497559270693773,0.7961878196187819,0.987874046548015,0.9923253079160737,2331.83,71.79494985981228,526.8768,1.3934167839976597e+20,Very High
35.79,Male,59.12,1.75,178.05,128.38,58.08,0.98,968.44,Strength,23.33237122532339,2.31,2.99,1.0,19.3,2.0,-0.01,262.7,105.29,69.62,1590.0,Other,Breakfast,Vegan,43.75,948.46,193.46,255.25,Boiled,40.95,19.91,3.83,Plyo Squats,4.01,15.03,Full body workout,337.69,Full Core,Parallel Bars or Chair,Intermediate,Shoulders,Middle,Military press,19.304489795918368,2098.54,0.5007290783115881,1.7809539918809203,0.5859798282904058,0.7210334175793316,621.56,45.32590213158881,661.8724,6.456018106612013e+19,Medium
57.02,Male,51.78,1.57,168.63,151.15,66.9,1.05,1383.69,HIIT,20.77679943360913,2.61,2.99,1.98,21.01,2.03,-0.02,225.8,90.62,60.19,1474.0,Other,Lunch,Vegetarian,38.12,1644.55,125.56,433.56,Grilled,42.49,6.91,1.92,Turkish Get-ups,5.01,21.95,Improves core stability,350.24,"Lower Abs, Hip Flexors",Cable Machine or Resistance Band,Advanced,Abs,Quads,Leg press,21.006937401111607,1807.39,0.4997261244114441,1.750096562379297,0.8281726137815788,0.8963411018205539,90.30999999999996,41.0217732532772,735.504,8.697739260679194e+19,High
51.84,Female,44.58,1.72,195.77,128.81,69.82,0.93,921.54,Strength,17.666723720425217,3.31,1.97,1.01,15.07,3.01,1.99,334.94,133.59,88.96,1270.0,Other,Dinner,Low-Carb,47.59,2042.01,69.56,117.72,Boiled,19.65,81.41,3.79,Glute Bridges,4.99,15.1,Improves posture and back strength,364.8,"Obliques, Core",Resistance Band or Cable Machine,Beginner,Chest,Wrist Extensors,Military press,15.068956192536508,2674.76,0.5008897994586431,2.996635262449529,0.4683604605001985,0.6579659804873065,348.46000000000004,36.70417456543444,678.528,1.2131247793851125e+20,Very High
53.16,Female,45.36,1.8,164.29,160.39,72.06,1.34,1767.33,HIIT,18.54152791896636,2.11,3.03,1.99,14.0,3.0,0.0,224.6,90.14,59.98,1347.0,Other,Lunch,Low-Carb,37.31,1336.95,184.83,293.27,Baked,52.98,80.72,3.7,Dragon Flags,5.0,23.04,Builds back strength,361.01,"Core, Lower Back",Barbell,Advanced,Shoulders,Lats,Close-grip bench press,13.999999999999998,1798.78,0.4994496269693904,1.9872134038800704,0.9577144096281036,0.9762614888307262,-420.3299999999999,36.949562935956855,967.5068,1.1139184534874502e+20,Very High
21.01,Male,63.1,1.81,164.09,149.9,62.09,1.29,928.03,Yoga,22.97256805115873,3.5,3.99,1.99,19.26,2.99,0.0,244.14,96.57,64.62,1729.0,Other,Breakfast,Vegetarian,49.67,2337.31,122.5,431.9,Fried,57.57,89.6,2.34,Tricep Extensions,3.01,12.01,Strengthens lower abs,219.31,"Full Body, Core, Shoulders",Barbell,Advanced,Legs,Quads,Russian twists,19.260706327645675,1944.42,0.502237170981578,1.5304278922345482,0.8608823529411765,0.9135230666097872,800.97,48.60430955971884,565.8198,1.905545141394178e+18,Low
56.18,Male,88.95,1.68,175.95,152.06,65.09,1.77,2067.71,Strength,30.0797068914806,3.49,5.0,2.98,31.52,2.98,-0.06,195.59,78.07,51.95,2346.0,Other,Snack,Low-Carb,11.41,2193.04,202.79,444.88,Raw,15.08,52.04,5.02,Bulgarian Split Squats,4.0,23.07,Strengthens back and improves posture,338.97,Triceps,None or Dumbbell,Intermediate,Back,Lats,Leg press,31.51573129251701,1562.1899999999998,0.5008097606565143,0.8776840921866216,0.784502976727404,0.8642227905655017,278.29,62.194100720028,1199.9538,6.658624548962564e+19,Medium
20.13,Female,74.9,1.75,183.81,121.18,73.17,1.34,1768.8,HIIT,26.81234913580882,3.31,3.0,2.0,24.46,3.01,0.02,310.94,125.03,82.92,2010.0,Other,Lunch,Balanced,29.52,344.78,204.23,265.26,Roasted,22.97,65.77,3.7,Thrusters,3.99,18.88,Strengthens triceps and chest,356.98,"Quadriceps, Glutes",Bench or Chair,Advanced,Back,Lower Chest,Wrist extension,24.45714285714286,2490.16,0.4994699135798503,1.669292389853137,0.4339298626174982,0.6592677221043469,241.20000000000005,54.8175504972792,956.7064,1.0163119823163551e+20,High
37.74,Male,40.65,1.79,194.99,160.82,55.13,0.61,402.23,Yoga,17.28684652072885,2.7,1.98,1.0,12.69,2.01,1.01,271.68,108.44,73.61,1196.0,Other,Snack,Paleo,23.2,1126.82,45.71,217.25,Steamed,14.78,117.7,2.8,Dead Bugs,4.01,21.09,Improves posture and back strength,352.77,"Core, Obliques",Dumbbells,Beginner,Legs,Lower Chest,Seated cable rows,12.68686994787928,2182.9700000000003,0.4978171940063308,2.667650676506765,0.7556842556842556,0.8247602441150828,793.77,33.62289688932372,430.3794,9.22444253925257e+19,High
44.27,Female,83.09,1.79,166.84,155.02,69.85,1.51,1176.89,Yoga,26.44956966842327,3.49,5.0,2.99,25.93,4.0,3.0,375.43,149.79,100.24,2275.0,Other,Lunch,Balanced,22.2,1724.04,180.91,277.16,Raw,37.77,19.0,4.38,Pull-ups,4.0,15.99,Strengthens lower abs and hip flexors,346.45,"Lower Abs, Hip Flexors",Wall,Intermediate,Forearms,Middle,Overhead triceps extensions,25.932399113635658,3003.04,0.5000665991794981,1.802744012516548,0.87813176616146,0.9291536801726206,1098.11,61.11305256250711,1046.279,7.958111564997026e+19,Medium
57.86,Female,66.26,1.75,169.06,128.0,56.97,0.62,408.83,Yoga,24.08291778669551,1.81,2.0,1.0,21.64,3.03,0.02,227.46,90.03,60.05,1676.0,Other,Lunch,Balanced,36.74,593.01,60.89,448.91,Raw,20.5,39.36,4.11,Zottman Curls,3.99,23.04,Activates and strengthens glutes,329.13,"Glutes, Hamstrings, Core",Barbell,Beginner,Forearms,Posterior,Leg raises,21.63591836734694,1810.41,0.5025601935473181,1.3587383036522789,0.6336872156302971,0.7571276469892346,1267.17,50.30265867453556,408.1212,5.23473468185914e+19,Low
23.26,Male,108.89,1.92,197.04,133.79,50.06,0.89,588.47,Yoga,30.88240046379572,3.5,1.98,1.02,29.54,2.99,-0.0,192.36,77.0,51.35,2792.0,Other,Dinner,Balanced,20.19,926.19,50.85,290.0,Steamed,58.14,39.0,1.59,Windshield Wipers,4.99,20.01,Strengthens back and improves posture,354.09,"Shoulders, Triceps",Low Bar or TRX,Intermediate,Legs,Triceps,Pull-ups,29.53830295138889,1539.59,0.4997694191310673,0.7071356414730462,0.5696693427677235,0.6789991879821355,2203.53,75.26215413497285,630.2801999999999,9.51020081792245e+19,High
38.02,Female,50.05,1.51,179.37,144.47,64.93,1.26,1106.78,Cardio,25.24333593661646,2.5,3.0,1.0,21.95,1.98,0.0,205.82,82.94,55.35,1520.0,Other,Snack,Paleo,2.0,2225.6,219.28,297.65,Boiled,32.76,82.51,1.77,Zottman Curls,4.01,16.99,Strengthens shoulders,350.47,"Shoulders, Upper Back",Resistance Band,Advanced,Chest,Lower Chest,Romanian deadlifts,21.950791631945965,1653.19,0.4979947858382884,1.6571428571428573,0.6950367004543865,0.8054301165189274,413.22,37.415710363723456,883.1844000000001,8.744504821638329e+19,High
29.68,Female,119.94,1.96,171.11,136.23,64.8,0.66,797.87,HIIT,34.59177784113155,2.59,1.99,1.0,31.22,3.02,0.04,225.83,90.63,60.39,2983.0,Other,Dinner,Keto,2.75,313.41,206.51,239.93,Roasted,47.21,86.81,2.77,Pull-ups,4.0,24.0,Targets lower abs,352.3,"Lower Abs, Hip Flexors",Bench or Step,Beginner,Back,Quads,Decline cable crossovers,31.221366097459395,1809.35,0.4992511122778898,0.7556278139069534,0.6719029254068289,0.7961545204838991,2185.13,78.45062165734682,465.03600000000006,9.12453089596368e+19,High
55.91,Female,44.77,1.73,165.19,129.31,73.09,0.83,547.8,Yoga,22.238207910329457,2.57,3.02,1.0,14.96,2.99,1.98,302.95,121.82,81.18,1277.0,Other,Breakfast,Keto,32.04,2285.49,168.2,115.17,Raw,45.98,6.17,1.93,Seated Rows,4.01,18.92,Full body workout,360.49,"Legs, Core",Barbell,Beginner,Arms,Middle,Hanging leg raises,14.958735674429484,2429.7,0.498744700991892,2.721018539200357,0.6104234527687297,0.7827955687390278,729.2,34.813954318545505,598.4134,1.1008787730758538e+20,Very High
